url,publisher,source_type,accessed,status,used_for
https://www.forbes.com/sites/johnkoetsier/2026/07/21/humanoid-raises-152-million-at-135-billion-valuation-europes-newest-robot-unicorn/,Forbes,media,2026-09-03,partial,"d-08 Humanoid: оценка $1.35B, дата 21.07.2026 (выдача WebSearch)"
https://news.crunchbase.com/robotics/startup-venture-funding-surges-2026-data/,Crunchbase News,media,2026-09-03,partial,контекст: $8.6B в гуманоидов за H1 2026 — аргумент против W4 у Humanoid (выдача WebSearch)
https://techfundingnews.com/xai-co-founder-raises-1-1b-for-river-ai-to-build-an-open-ai-stack/,TechFundingNews,media,2026-09-03,partial,d-09 River AI: раунд $1.1B (выдача WebSearch)
https://techstartups.com/2026/08/11/former-xai-co-founder-igor-babuschkins-river-ai-raises-1-1-billion-to-build-your-own-personal-ai/,TechStartups,media,2026-09-03,partial,d-09 River AI: дата анонса ~11.08.2026 (выдача WebSearch)
https://vc.ru/invest/3100089-startap-instinct-privlek-finansirovanie-dlya-razrabotki-ii-assistenta,vc.ru,media,2026-09-03,partial,"d-21 Instinct: раунд $250M @ $2.5B, закрытая бета (выдача WebSearch)"
https://vc.ru/invest/3075002-startap-lovable-privlek-finansirovanie-dlya-vajb-kodinga,vc.ru,media,2026-09-03,partial,d-22 Lovable: раунд $400M @ $13.3B (выдача WebSearch)
https://techcrunch.com/2026/07/31/smallest-ai-raises-13m-to-build-ultra-fast-voice-ai-that-sounds-genuinely-human/,TechCrunch,media,2026-09-03,partial,d-17 Smallest.ai: раунд $13M (выдача WebSearch)
https://techcrunch.com/2026/07/29/encore-ai-raises-30m-to-build-ai-agents-that-learn-from-customer-calls/,TechCrunch,media,2026-09-03,partial,d-18 Encore AI: раунд $30M (выдача WebSearch)
https://www.eu-startups.com/2026/07/uk-startup-worldmodeldata-raises-e8-million-to-turn-video-games-into-training-data-for-physical-ai/,EU-Startups,media,2026-09-03,partial,d-16 Worldmodeldata: единственный источник раунда (выдача WebSearch)
https://www.forbes.com/sites/josipamajic/2026/06/30/world-model-startups-raise-3-billion-vcs-bet-beyond-llms/,Forbes,media,2026-09-03,partial,"контекст world models ($3B за H1), d-11 World Labs, d-28 AMI (выдача WebSearch)"
https://aiweekly.co/alerts/elevenlabs-anchors-7bn-voice-ai-funding-rush-in-q1-2026,AI Weekly,media,2026-09-03,partial,d-12/d-13/d-14: январско-февральские voice-раунды → stale (выдача WebSearch)
https://www.newcomer.co/p/investors-go-hard-for-voice-ai-with,Newcomer,media,2026-09-03,partial,d-15 Decagon: январская сделка → stale (выдача WebSearch)
https://intuitionlabs.ai/articles/ai-biologics-discovery-pharma-investment-trends,IntuitionLabs,aggregator,2026-09-03,partial,d-19 Earendil Labs: единственное упоминание раунда $787M (выдача WebSearch)
https://www.calcalistech.com/ctechnews/article/rj67r5yvze,CTech/Calcalist,media,2026-09-03,partial,d-20 Tomorrow.io: раунд $175M без установленной даты (выдача WebSearch)
https://the-tech.kz/glavnye-novosti-venchurnogo-rynka-czentralnoj-azii-avgust-2026/,The Tech (KZ),media,2026-09-03,partial,обзор ЦА-рынка: источник кандидатов d-25 VibeVO (выдача WebSearch)
https://vc.ru/growth/3072868-startapy-udivivshie-venchurnyj-rynok,vc.ru,media,2026-09-03,partial,"PASS 1: источник кандидатов РФ/глобал (CuspAI, Mymeet.ai) (выдача WebSearch)"
https://techcrunch.com/2026/08/26/viral-ai-startup-instinct-has-raised-350-million-at-a-2-5-billion-valuation/,TechCrunch,media,2026-09-03,ok,"сверка при слиянии: раунд Instinct $250M, total $350M"
