url,status,http_code,final_url,note,roles,cases
https://up-pro.ru/library/information_systems/automation_production/kak-ii-sledit-za-narusheniyami/,working,200,https://up-pro.ru/library/information_systems/automation_production/kak-ii-sledit-za-narusheniyami/,,"primary;metric",ru-mn-nornickel-kgmk-cv-01
https://up-pro.ru/library/information_systems/automation_production/kompyuternoe-zreniei-opyt-severstali/,working,200,https://up-pro.ru/library/information_systems/automation_production/kompyuternoe-zreniei-opyt-severstali/,,"primary;metric",ru-mf-severstal-cv-quality-01
https://us.orsted.com,working,200,https://us.orsted.com/,,client,us-en-orsted-sparkcognition-01
https://us.orsted.com/news-archive/2023/11/orsted-deploys-sparkcognitions-ai-solution-to-enhance-wind-solar-and-storage,working,200,https://us.orsted.com/news-archive/2023/11/orsted-deploys-sparkcognitions-ai-solution-to-enhance-wind-solar-and-storage,,"primary;metric",us-en-orsted-sparkcognition-01
https://vademec.ru/news/2020/08/19/botkin-ai-integrirovalsya-co-stolichnym-eris-dlya-poiska-raka-legkogo-na-kt-snimkakh/,working,200,https://vademec.ru/news/2020/08/19/botkin-ai-integrirovalsya-co-stolichnym-eris-dlya-poiska-raka-legkogo-na-kt-snimkakh/,,source,ru-hc-botkinai-oncodispanser-01
https://vc.ru/ai/1654138-ii-v-t-banke-reshaet-konkretnye-zadachi-i-ne-konkuriruet-s-chelovekom,working,200,https://vc.ru/ai/1654138-ii-v-t-banke-reshaet-konkretnye-zadachi-i-ne-konkuriruet-s-chelovekom,,"primary;metric",ru-fi-tbank-gen-t-01
https://vc.ru/exolve/406795-golosovoi-pomoshnik-voicebox-ot-mtt-pomozhet-seti-klinik-alfa-centr-zdorovya,working,200,https://vc.ru/exolve/406795-golosovoi-pomoshnik-voicebox-ot-mtt-pomozhet-seti-klinik-alfa-centr-zdorovya,,"primary;metric",ru-hc-mtt-alfacenter-voice-01
https://vc.ru/id553833/154322-vkalyvayut-roboty-kak-rechevaya-analitika-uluchshaet-rabotu-koll-centrov-telekom-kompanii,working,200,https://vc.ru/id553833/154322-vkalyvayut-roboty-kak-rechevaya-analitika-uluchshaet-rabotu-koll-centrov-telekom-kompanii,,source,ru-tl-megafon-speech-crt-01
https://vc.ru/id6006806/2977263-neyroseti-na-wildberries,working,200,https://vc.ru/id6006806/2977263-neyroseti-na-wildberries,,"primary;metric",ru-rt-wildberries-genai-search-01
https://vc.ru/marketplace/419931-vsevidyashee-oko-v-riteile-keis-h5-group,working,200,https://vc.ru/marketplace/419931-vsevidyashee-oko-v-riteile-keis-h5-group,,"primary;metric",ru-rt-x5-video-analytics-01
https://www.abajournal.com/news/article/jpmorgan_chase_uses_tech_to_save_360000_hours_of_annual_work_by_lawyers_and,working,200,https://www.abajournal.com/news/article/jpmorgan_chase_uses_tech_to_save_360000_hours_of_annual_work_by_lawyers_and,,"primary;metric",us-fi-jpmorgan-coin-01
https://www.aboutamazon.com,working,200,https://www.aboutamazon.com/,,client,us-lg-amazon-sequoia-01
https://www.aboutamazon.com/news/operations/amazon-robotics-robots-fulfillment-center,working,200,https://www.aboutamazon.com/news/operations/amazon-robotics-robots-fulfillment-center,,"primary;metric",us-lg-amazon-sequoia-01
https://www.acdamate.com/,working,200,https://www.acdamate.com/,,client,ru-ag-damate-cv-01
https://www.acdamate.com/press-center/press/tsifra-i-iskusstvennyy-intellekt-vyshli-na-polya/,working,200,https://www.acdamate.com/press-center/press/tsifra-i-iskusstvennyy-intellekt-vyshli-na-polya/,,primary,ru-ag-damate-cv-01
https://www.agroinvestor.ru/animal/article/33325-konets-ruchnogo-upravleniya-kakie-tsifrovye-tekhnologii-vnedryayutsya-na-zhivotnovodcheskikh-predpri/,working,200,https://www.agroinvestor.ru/animal/article/33325-konets-ruchnogo-upravleniya-kakie-tsifrovye-tekhnologii-vnedryayutsya-na-zhivotnovodcheskikh-predpri/,,"source;metric;primary","ru-ag-damate-cv-01;ru-ag-rusmolko-dairy-01;ru-ag-agrosila-dairy-01"
https://www.akm.ru/press/v_alfa_lizinge_vnedrili_iskusstvennyy_intellekt_dlya_optimizatsii_prodazh_lizingovykh_uslug/,working,200,https://www.akm.ru/press/v_alfa_lizinge_vnedrili_iskusstvennyy_intellekt_dlya_optimizatsii_prodazh_lizingovykh_uslug/,,"primary;metric",ru-fi-alfaleasing-valueai-01
https://www.alrosa.ru/press-center/news/2025/alrosa-vnedrit-iskusstvennyy-intellekt-v-poisk-mestorozhdeniy-almazov/,working,200,https://www.alrosa.ru/press-center/news/2025/alrosa-vnedrit-iskusstvennyy-intellekt-v-poisk-mestorozhdeniy-almazov/,,"primary;metric;client",ru-mn-alrosa-exploration-ai-01
https://www.aoshearman.com/en/insights/analyze-is-the-new-contractmatrix-module-making-contract-review-even-more-powerful,working,200,https://www.aoshearman.com/en/insights/analyze-is-the-new-contractmatrix-module-making-contract-review-even-more-powerful,,"primary;metric;client",gb-dc-aoshearman-harvey-01
https://www.bakerhughes.com/bhc3/case-study/enterprise-ai-inventory-optimization,working,200,https://www.bakerhughes.com/bhc3/case-study/enterprise-ai-inventory-optimization,,"primary;metric",us-mn-bakerhughes-inventory-01
https://www.bigpowernews.ru/markets/document113467.phtml,working,200,https://www.bigpowernews.ru/markets/document113467.phtml,,source,ru-en-so-ups-vre-forecast-01
https://www.bsbdesign.com/,working,200,https://www.bsbdesign.com/,,client,us-cn-bsbdesign-testfit-sitefeasibility-01
https://www.bsbdesign.com/insights/ai-case-study-testfit-concept-to-entitlement-package/,working,200,https://www.bsbdesign.com/insights/ai-case-study-testfit-concept-to-entitlement-package/,,source,us-cn-bsbdesign-testfit-sitefeasibility-01
https://www.bsr.org/en/case-studies/center-for-technology-and-sustainability-orion-technology-ups,working,200,https://www.bsr.org/en/case-studies/center-for-technology-and-sustainability-orion-technology-ups,,"primary;metric",us-lg-ups-orion-01
https://www.cdomagazine.tech/aiml/mastercard-launches-decision-intelligence-pro-new-generative-ai-model-for-fraud-detection,working,200,https://www.cdomagazine.tech/aiml/mastercard-launches-decision-intelligence-pro-new-generative-ai-model-for-fraud-detection,,"primary;metric",us-fi-mastercard-decision-intelligence-01
https://www.cnews.ru/articles/2022-11-08_kak_nejroseti_sledyat_za_ustalostyu,working,200,https://www.cnews.ru/articles/2022-11-08_kak_nejroseti_sledyat_za_ustalostyu,,"primary;metric",ru-lg-polyus-logistika-fatigue-01
https://www.cnews.ru/news/line/2020-11-03_kombajny_s_iskusstvennym,working,200,https://www.cnews.ru/news/line/2020-11-03_kombajny_s_iskusstvennym,,"source;metric",ru-ag-cognitivepilot-autopilot-01
https://www.cnews.ru/news/line/2021-03-17_mailru_group_pomogla_rosseti,working,200,https://www.cnews.ru/news/line/2021-03-17_mailru_group_pomogla_rosseti,,"primary;metric",ru-en-mailru-predict-rosseti-loss-01
https://www.cnews.ru/news/line/2023-10-24_t_plyus_nachala_ispolzovat,working,200,https://www.cnews.ru/news/line/2023-10-24_t_plyus_nachala_ispolzovat,,source,ru-en-tplus-ziiot-pdm-01
https://www.cnews.ru/news/line/2025-06-11_fix_price_masshtabiroval_sistemu,working,200,https://www.cnews.ru/news/line/2025-06-11_fix_price_masshtabiroval_sistemu,,source,ru-rt-fixprice-video-analytics-01
https://www.cnews.ru/news/line/2025-06-11_sdek_vnedryaet_iskusstvennyj,working,200,https://www.cnews.ru/news/line/2025-06-11_sdek_vnedryaet_iskusstvennyj,,"source;metric",ru-lg-sdek-routing-01
https://www.cnews.ru/news/line/2025-06-20_t2_vnedrit_golosovogo_assistenta,working,200,https://www.cnews.ru/news/line/2025-06-20_t2_vnedrit_golosovogo_assistenta,,source,ru-tl-t2-voice-assistant-01
https://www.cnews.ru/news/line/2025-07-31_meditsinskij_ii-pomoshchnik,working,200,https://www.cnews.ru/news/line/2025-07-31_meditsinskij_ii-pomoshchnik,,"primary;metric",ru-hc-sberzdorovie-gigachat-01
https://www.cnews.ru/news/line/2025-11-26_magnit_protestiruet_umnye,working,200,https://www.cnews.ru/news/line/2025-11-26_magnit_protestiruet_umnye,,"primary;metric",ru-rt-magnit-smart-scales-01
https://www.cnews.ru/news/line/2026-02-05_rostelekom_povysil_effektivnost,working,200,https://www.cnews.ru/news/line/2026-02-05_rostelekom_povysil_effektivnost,,source,ru-en-mosenergosbyt-rt-cc-01
https://www.cnews.ru/news/line/2026-02-06_golosovoj_bot_reshaet_bolee,working,200,https://www.cnews.ru/news/line/2026-02-06_golosovoj_bot_reshaet_bolee,,source,ru-tl-rostelecom-voicebot-01
https://www.cnews.ru/news/line/2026-02-26_sibur_uskoryaet_analiticheskie,working,200,https://www.cnews.ru/news/line/2026-02-26_sibur_uskoryaet_analiticheskie,,"primary;metric",ru-mn-sibur-cv-materials-01
https://www.cnews.ru/news/line/2026-03-17_ntechlab_i_netvision_vnedrili_videoanalitiku,working,200,https://www.cnews.ru/news/line/2026-03-17_ntechlab_i_netvision_vnedrili_videoanalitiku,,"primary;metric",ru-pb-ntechlab-safecity-penza-01
https://www.cnews.ru/news/line/2026-05-26_ozon_razvivaet_sistemu_umnoj,working,200,https://www.cnews.ru/news/line/2026-05-26_ozon_razvivaet_sistemu_umnoj,,"source;metric",ru-lg-ozon-sorting-01
https://www.cnews.ru/news/line/2026-06-04_wildberries_dobavit_ii-assistenta,working,200,https://www.cnews.ru/news/line/2026-06-04_wildberries_dobavit_ii-assistenta,,source,ru-rt-wildberries-genai-search-01
https://www.cnews.ru/news/line/2026-08-07_prediktivnaya_diagnostika,working,200,https://www.cnews.ru/news/line/2026-08-07_prediktivnaya_diagnostika,,"primary;metric",ru-mf-evraz-zsmk-predictive-01
https://www.comnews.ru/content/225691/2023-04-21/2023-w16/megafon-poluchil-nagradu-cx-awards-za-proekt-vnedreniya-rechevoy-analitiki-crt,working,200,https://www.comnews.ru/content/225691/2023-04-21/2023-w16/megafon-poluchil-nagradu-cx-awards-za-proekt-vnedreniya-rechevoy-analitiki-crt,,source,ru-tl-megafon-speech-crt-01
https://www.comnews.ru/content/235913/2024-10-25/2024-w43/1007/mincifry-dokrutit-maksa-k-novomu-godu,working,200,https://www.comnews.ru/content/235913/2024-10-25/2024-w43/1007/mincifry-dokrutit-maksa-k-novomu-godu,,"primary;metric",ru-pb-gosuslugi-max-01
https://www.comnews.ru/content/246159/2026-07-02/2026-w27/1010/opyt-bilayn-biznes-kak-prediktivnyy-obzvon-menyaet-rabotu-kontakt-centrov,working,200,https://www.comnews.ru/content/246159/2026-07-02/2026-w27/1010/opyt-bilayn-biznes-kak-prediktivnyy-obzvon-menyaet-rabotu-kontakt-centrov,,"primary;metric",ru-tl-beeline-predictive-dialer-01
https://www.comnews.ru/content/246307/2026-07-09/2026-w28/1009/gazprom-neft-razrabatyvaet-ii-pomoschnika-dlya-upravleniya-dobychey,working,200,https://www.comnews.ru/content/246307/2026-07-09/2026-w28/1009/gazprom-neft-razrabatyvaet-ii-pomoschnika-dlya-upravleniya-dobychey,,primary,ru-mn-gazpromneft-ai-assistant-02
https://www.comnews.ru/digital-economy/content/202357/2019-10-15/2019-w42/vist-grupp-vnedrit-avtomatizirovannuyu-sistemu-dispetcherizacii-taldinskom-mestorozhdeniya,working,200,https://www.comnews.ru/digital-economy/content/202357/2019-10-15/2019-w42/vist-grupp-vnedrit-avtomatizirovannuyu-sistemu-dispetcherizacii-taldinskom-mestorozhdeniya,,"primary;metric",ru-mn-vistgroup-dispatch-01
https://www.comnews.ru/digital-economy/content/208188/2020-07-21/2020-w30/ii-sistema-monitoringa-truda-solut-uvelichila-proizvoditelnost-stroiteley-gk-pik,working,200,https://www.comnews.ru/digital-economy/content/208188/2020-07-21/2020-w30/ii-sistema-monitoringa-truda-solut-uvelichila-proizvoditelnost-stroiteley-gk-pik,,source,ru-cn-pik-solut-labor-01
https://www.comnews.ru/digital-economy/content/224564/2023-02-22/2023-w08/rosneft-vnedryaet-neyroseti-obrabotku-dannykh-seysmorazvedki,working,200,https://www.comnews.ru/digital-economy/content/224564/2023-02-22/2023-w08/rosneft-vnedryaet-neyroseti-obrabotku-dannykh-seysmorazvedki,,"primary;metric",ru-mn-rosneft-seismic-nn-01
https://www.comnews.ru/digital-economy/content/231125/2024-01-22/2024-w04/1012/kamaz-ispolzuet-sistemu-kompyuternogo-zreniya-dlya-kontrolya-kachestva,working,200,https://www.comnews.ru/digital-economy/content/231125/2024-01-22/2024-w04/1012/kamaz-ispolzuet-sistemu-kompyuternogo-zreniya-dlya-kontrolya-kachestva,,source,ru-mf-kamaz-paint-cv-01
https://www.comnews.ru/digital-economy/content/232779/2024-04-18/2024-w16/1012/detskiy-mir-perekhodit-sistemu-upravleniya-rasprodazhami-baze-ii,working,200,https://www.comnews.ru/digital-economy/content/232779/2024-04-18/2024-w16/1012/detskiy-mir-perekhodit-sistemu-upravleniya-rasprodazhami-baze-ii,,"primary;metric",ru-rt-detmir-b1-pricing-01
https://www.comnews.ru/digital-economy/content/235312/2024-09-20/2024-w38/1012/cifra-i-sapran-zapustili-sistemu-prognosticheskogo-analiza-i-diagnostiki-oborudovaniya-vosmi-tec,working,200,https://www.comnews.ru/digital-economy/content/235312/2024-09-20/2024-w38/1012/cifra-i-sapran-zapustili-sistemu-prognosticheskogo-analiza-i-diagnostiki-oborudovaniya-vosmi-tec,,"primary;metric",ru-en-cifra-sapran-chp8-01
https://www.comnews.ru/digital-economy/content/244102/2026-03-05/2026-w10/1012/alfa-bank-i-glowbyte-uprostili-valyutnyy-kontrol-pomoschyu-ii-agenta,working,200,https://www.comnews.ru/digital-economy/content/244102/2026-03-05/2026-w10/1012/alfa-bank-i-glowbyte-uprostili-valyutnyy-kontrol-pomoschyu-ii-agenta,,"primary;metric",ru-fi-alfabank-glowbyte-currency-01
https://www.comnews.ru/digital-economy/content/245820/2026-06-11/2026-w24/1012/odk-vnedrila-ii-dlya-kontrolya-lopatok-dvigatelya-pd-8,working,200,https://www.comnews.ru/digital-economy/content/245820/2026-06-11/2026-w24/1012/odk-vnedrila-ii-dlya-kontrolya-lopatok-dvigatelya-pd-8,,"primary;metric",ru-mf-odk-saturn-blade-cv-01
https://www.comnews.ru/digital-economy/content/246400/2026-07-14/2026-w29/1012/sveza-usilila-bezopasnost-proizvodstva-pomoschyu-cifrovykh-tekhnologiy,working,200,https://www.comnews.ru/digital-economy/content/246400/2026-07-14/2026-w29/1012/sveza-usilila-bezopasnost-proizvodstva-pomoschyu-cifrovykh-tekhnologiy,,primary,ru-mf-sveza-safety-cv-01
https://www.comnews.ru/digital-economy/content/246794/2026-08-07/2026-w32/1012/prediktivnaya-diagnostika-evraz-zsmk-sekonomila-270-mln-rubley,working,200,https://www.comnews.ru/digital-economy/content/246794/2026-08-07/2026-w32/1012/prediktivnaya-diagnostika-evraz-zsmk-sekonomila-270-mln-rubley,,source,ru-mf-evraz-zsmk-predictive-01
https://www.company.rt.ru/press/news/d476709/,working,200,https://www.company.rt.ru/press/news/d476709/,,"primary;metric",ru-en-mosenergosbyt-rt-cc-01
https://www.company.rt.ru/press/news/d476715/,working,200,https://www.company.rt.ru/press/news/d476715/,,"primary;metric;client",ru-tl-rostelecom-voicebot-01
https://www.dbs.com/newsroom/Harvard_Business_School_examines_DBS_AI_strategy_and_implementation_in_its_first_case_study_focusing_on_AI_in_an_Asian_bank,working,200,https://www.dbs.com/newsroom/Harvard_Business_School_examines_DBS_AI_strategy_and_implementation_in_its_first_case_study_focusing_on_AI_in_an_Asian_bank,,"primary;metric;client",sg-fi-dbs-ai-strategy-01
https://www.digitalhealthnews.com/ai-copilot-reduces-clinical-errors-in-40-000-patient-study-at-penda-health,working,200,https://www.digitalhealthnews.com/ai-copilot-reduces-clinical-errors-in-40-000-patient-study-at-penda-health,,"primary;metric",ke-hc-pendahealth-openai-01
https://www.digitalhumans.com/case-studies/deutsche-telekom-case-study,working,200,https://www.digitalhumans.com/case-studies/deutsche-telekom-case-study,,"primary;metric",de-tl-telekom-uneeq-01
https://www.engadget.com/amazon-says-its-new-ai-powered-robots-reduce-fulfilment-time-by-25-percent-122517342.html,working,200,https://www.engadget.com/amazon-says-its-new-ai-powered-robots-reduce-fulfilment-time-by-25-percent-122517342.html,,"source;metric",us-lg-amazon-sequoia-01
https://www.forbes.com/sites/jeffmcmahon/2020/05/31/thanks-to-renewables-and-machine-learning-google-now-forecasts-the-wind/,working,200,https://www.forbes.com/sites/jeffmcmahon/2020/05/31/thanks-to-renewables-and-machine-learning-google-now-forecasts-the-wind/,ответила со второй попытки (троттлинг при массовой проверке),source,us-en-deepmind-wind-forecast-01
https://www.foxconn.com,working,200,https://www.foxconn.com/,,client,tw-mf-foxconn-nxvae-cv-01
https://www.foxconn.com/en-us/press-center/events/csr-events/533,working,200,https://www.foxconn.com/en-us/press-center/events/csr-events/533,,"primary;metric",tw-mf-foxconn-nxvae-cv-01
https://www.fromtech.ru/cases/voice-robot/,working,200,https://www.fromtech.ru/cases/voice-robot/,,"primary;metric",ru-tl-federal-operator-nbo-voice-01
https://www.geaerospace.com,working,200,https://www.geaerospace.com/,,client,us-mf-ge-aerospace-borescope-01
https://www.geaerospace.com/news/press-releases/ge-aerospace-waygate-technologies-deliver-new-ai-assisted-commercial-jet-engine,working,200,https://www.geaerospace.com/news/press-releases/ge-aerospace-waygate-technologies-deliver-new-ai-assisted-commercial-jet-engine,,"primary;metric",us-mf-ge-aerospace-borescope-01
https://www.globalseafood.org/advocate/remote-feeding-center-leads-to-record-feed-efficiency-for-top-salmon-producer/,working,200,https://www.globalseafood.org/advocate/remote-feeding-center-leads-to-record-feed-efficiency-for-top-salmon-producer/,,"primary;metric",uk-ag-mowi-akva-01
https://www.harvey.ai/customers/a-and-o-shearman,working,200,https://www.harvey.ai/customers/a-and-o-shearman,,source,gb-dc-aoshearman-harvey-01
https://www.ibm.com/case-studies/vodafone-tobi,working,200,https://www.ibm.com/case-studies/vodafone-tobi,,"primary;metric",gb-tl-vodafone-ibm-tobi-testing-01
https://www.ingos.ru/company/news/2022/fcc7dcba-f385-4cd5-859c-08dafe9f0508,working,200,https://www.ingos.ru/company/news/2022/fcc7dcba-f385-4cd5-859c-08dafe9f0508,,"primary;client",ru-fi-ingosstrakh-cv-damage-01
https://www.itnonline.com/content/lunit-ai-releases-successful-study-results-breast-cancer-screening-deployment,working,200,https://www.itnonline.com/content/lunit-ai-releases-successful-study-results-breast-cancer-screening-deployment,,source,se-hc-lunit-capio-01
https://www.ixbt.com/news/2024/12/12/v-sberzdorove-pojavilsja-iipomoshnik-na-baze-gigachat.html,working,200,https://www.ixbt.com/news/2024/12/12/v-sberzdorove-pojavilsja-iipomoshnik-na-baze-gigachat.html,,source,ru-hc-sberzdorovie-gigachat-01
https://www.ixbt.com/news/2026/08/21/429485-v-wildberries-prokacali-ii-tovary-teper-sravnivaiutsia-po-otzyvam-i-realnym-scenariiam.html,working,200,https://www.ixbt.com/news/2026/08/21/429485-v-wildberries-prokacali-ii-tovary-teper-sravnivaiutsia-po-otzyvam-i-realnym-scenariiam.html,,source,ru-rt-wildberries-genai-search-01
https://www.jll.com/en-us/client-stories/ai-powered-facilities-management,working,200,https://www.jll.com/en-us/client-stories/ai-powered-facilities-management,,"primary;metric",global-cn-jll-fm-semiconductor-01
https://www.khanacademy.org/schools/case-studies/newark-public-schools,working,200,https://www.khanacademy.org/schools/case-studies/newark-public-schools,,"primary;metric",us-pb-khanacademy-newark-01
https://www.kommersant.ru/doc/8672168,working,200,https://www.kommersant.ru/doc/8672168,,"primary;metric",ru-pb-ntechlab-safecity-nn-01
https://www.kommersant.ru/doc/8798861,working,200,https://www.kommersant.ru/doc/8798861,,primary,ru-fi-moex-ai-surveillance-01
https://www.lunit.io/en/media-hub/real-world-validation-lunit-ai-proven-successful-in-1-year-breast-cancer-screening-deployment/,working,200,https://www.lunit.io/en/media-hub/real-world-validation-lunit-ai-proven-successful-in-1-year-breast-cancer-screening-deployment/,,"primary;metric",se-hc-lunit-capio-01
https://www.microsoft.com/en/customers/story/19346-vodafone-microsoft-365-copilot,working,200,https://www.microsoft.com/en/customers/story/19346-vodafone-microsoft-365-copilot,,"primary;metric",gb-dc-vodafone-copilot-01
https://www.microsoft.com/en/customers/story/25353-kpmg-international-azure,working,200,https://www.microsoft.com/en/customers/story/25353-kpmg-international-azure,,"primary;metric",global-dc-kpmg-azure-01
https://www.mobileworldlive.com/microsoft/vodafone-gives-staff-a-microsoft-copilot/,working,200,https://www.mobileworldlive.com/microsoft/vodafone-gives-staff-a-microsoft-copilot/,,source,gb-dc-vodafone-copilot-01
https://www.mos.ru/city/projects/contact-center/,working,200,https://www.mos.ru/city/projects/contact-center/,,"primary;metric;client",ru-pb-mos-contact-center-01
https://www.mos.ru/news/item/165672073/,working,200,https://www.mos.ru/news/item/165672073/,,"source;metric;primary;client","ru-pb-mos-contact-center-01;ru-pb-mos-cv-utilities-01"
https://www.naumen.ru/products/kms/academy/articles/kak-baza-znaniy-na-platforme-naumen-kms-pomogaet-riteyleru-uluchshit-biznes-pokazateli/,working,200,https://www.naumen.ru/products/kms/academy/articles/kak-baza-znaniy-na-platforme-naumen-kms-pomogaet-riteyleru-uluchshit-biznes-pokazateli/,,primary,ru-dc-sbermarket-naumen-01
https://www.norbit.ru/proekty/razrabotka-sistemy-prognozirovaniya-prodazh-na-baze-ai-tekhnologiy-v-gruppe-etalon/,working,200,https://www.norbit.ru/proekty/razrabotka-sistemy-prognozirovaniya-prodazh-na-baze-ai-tekhnologiy-v-gruppe-etalon/,,primary,ru-cn-etalon-norbit-sales-01
https://www.novartis.com/stories/art-drug-design-technological-age,working,200,https://www.novartis.com/stories/art-drug-design-technological-age,,"source;client",ch-hc-novartis-azure-01
https://www.openspace.ai/resources/case-studies/openspace-improves-jll-project-delivery-through-faster-more-complete-documentation/,working,200,https://www.openspace.ai/resources/case-studies/openspace-improves-jll-project-delivery-through-faster-more-complete-documentation/,,"primary;metric",us-cn-jll-openspace-docs-01
https://www.prnewswire.com/news-releases/google-cloud-launches-ai-powered-anti-money-laundering-product-for-financial-institutions-301856403.html,working,200,https://www.prnewswire.com/news-releases/google-cloud-launches-ai-powered-anti-money-laundering-product-for-financial-institutions-301856403.html,,"primary;metric",uk-fi-hsbc-googlecloud-aml-01
https://www.prnewswire.com/news-releases/orsted-deploys-sparkcognitions-ai-solution-to-enhance-wind-solar-and-storage-asset-performance-and-increase-energy-production-301980060.html,working,200,https://www.prnewswire.com/news-releases/orsted-deploys-sparkcognitions-ai-solution-to-enhance-wind-solar-and-storage-asset-performance-and-increase-energy-production-301980060.html,,source,us-en-orsted-sparkcognition-01
https://www.pumpedu.cz/en/news/the-practical-application-of-ai-unilever-reduced-recruitment-time-by-75-112n,working,200,https://www.pumpedu.cz/en/news/the-practical-application-of-ai-unilever-reduced-recruitment-time-by-75-112n,,"primary;metric",gb-dc-unilever-hirevue-01
https://www.reinsurancene.ws/lemonade-shatters-record-by-using-ai-to-settle-a-claim-in-two-seconds/,working,200,https://www.reinsurancene.ws/lemonade-shatters-record-by-using-ai-to-settle-a-claim-in-two-seconds/,,"primary;metric",us-fi-lemonade-ai-jim-01
https://www.relexsolutions.com/resources/case-one-stop/,working,200,https://www.relexsolutions.com/resources/case-one-stop/,,"primary;metric",uk-rt-onestop-relex-forecast-01
https://www.retail.ru/cases/videoanalitika-m-video-eldorado-30-000-kamer-odin-kompyuter-i-neyroset/,working,200,https://www.retail.ru/cases/videoanalitika-m-video-eldorado-30-000-kamer-odin-kompyuter-i-neyroset/,,"primary;metric",ru-rt-mvideo-video-analytics-01
https://www.retail.ru/news/ozon-novaya-model-umnoy-sortirovki-i-otgruzki-tovarov-povysit-effektivnost-prots-26-maya-2026-278172/,working,200,https://www.retail.ru/news/ozon-novaya-model-umnoy-sortirovki-i-otgruzki-tovarov-povysit-effektivnost-prots-26-maya-2026-278172/,,"primary;metric",ru-lg-ozon-sorting-01
https://www.secuteck.ru/articles/avtomatizaciya-stroitelstva-opyt-gk-samolet,working,200,https://www.secuteck.ru/articles/avtomatizaciya-stroitelstva-opyt-gk-samolet,,source,ru-cn-samolet-site-monitoring-01
https://www.servicenow.com/community/ceg-ai-coe-articles/ai-agents-are-already-paying-off-here-s-what-keeps-most/ta-p/3508045,working,200,https://www.servicenow.com/community/ceg-ai-coe-articles/ai-agents-are-already-paying-off-here-s-what-keeps-most/ta-p/3508045,,"primary;metric",us-dc-servicenow-internal-01
https://www.siemens.com/en-us/company/insights/electronics-digital-enterprise-future-technologies/,working,200,https://www.siemens.com/en-us/company/insights/electronics-digital-enterprise-future-technologies/,,"primary;metric",de-mf-siemens-amberg-ai-01
https://www.so-ups.ru,working,200,https://www.so-ups.ru/,,client,ru-en-so-ups-vre-forecast-01
https://www.so-ups.ru/news/press/press-release-view/news/24306/,working,200,https://www.so-ups.ru/news/press/press-release-view/news/24306/,,"primary;metric",ru-en-so-ups-vre-forecast-01
https://www.sobyanin.ru/ii-delaet-moskovskii-transport-komfortnee-i-bezopasnee,working,200,https://www.sobyanin.ru/ii-delaet-moskovskii-transport-komfortnee-i-bezopasnee,,source,ru-lg-mosgortrans-opturan-01
https://www.sogaz.ru/sogaz/pressroom/release/850576/,working,200,https://www.sogaz.ru/sogaz/pressroom/release/850576/,,primary,ru-fi-sogaz-telegram-claims-01
https://www.sostav.ru/publication/kejs-kak-dom-ru-poluchil-prirost-zayavok-i-konversii-blagodarya-mashinnomu-obucheniyu-30936.html,working,200,https://www.sostav.ru/publication/kejs-kak-dom-ru-poluchil-prirost-zayavok-i-konversii-blagodarya-mashinnomu-obucheniyu-30936.html,,"primary;metric",ru-tl-domru-ml-marketing-01
https://www.sostav.ru/publication/tele2-58794.html,working,200,https://www.sostav.ru/publication/tele2-58794.html,,source,ru-tl-t2-voice-assistant-01
https://www.speechpro.ru/media/news/11-11-2020,working,200,https://www.speechpro.ru/media/news/11-11-2020,,"primary;metric",ru-hc-crt-voice2med-01
https://www.speechpro.ru/media/news/megafon-poluchil-nagradu-cx-awards-za-proekt-vnedreniya-rechevoj-analitiki-crt,working,200,https://www.speechpro.ru/media/news/megafon-poluchil-nagradu-cx-awards-za-proekt-vnedreniya-rechevoj-analitiki-crt,,"primary;metric",ru-tl-megafon-speech-crt-01
https://www.supplychaindive.com/news/ups-orion-route-planning-analytics-data-logistics/601673/,working,200,https://www.supplychaindive.com/news/ups-orion-route-planning-analytics-data-logistics/601673/,,"source;metric",us-lg-ups-orion-01
"https://www.tadviser.ru/index.php/%D0%9A%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F:%D0%A1%D1%82%D0%B5%D0%BF%D1%8C,_%D0%90%D0%9E_%D0%B0%D0%B3%D1%80%D0%BE%D1%85%D0%BE%D0%BB%D0%B4%D0%B8%D0%BD%D0%B3",working,200,"https://www.tadviser.ru/index.php/%D0%9A%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F:%D0%A1%D1%82%D0%B5%D0%BF%D1%8C,_%D0%90%D0%9E_%D0%B0%D0%B3%D1%80%D0%BE%D1%85%D0%BE%D0%BB%D0%B4%D0%B8%D0%BD%D0%B3",,source,ru-ag-step-digitaltwin-01
https://www.tadviser.ru/index.php/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82:Avito_Ranker,working,200,https://www.tadviser.ru/index.php/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82:Avito_Ranker,,"primary;metric",ru-rt-avito-ranker-01
